Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10(pvalue),Significant,Regulation
FXYD7,418.9667424396007,-1.0259964258462322,0.32897977995614563,-3.1187218435826107,0.0018163734685893273,0.0184544912674942,2.7407948503789794,True,Downregulated
FZD7,90.7113727183402,1.8885957798266173,0.707655500306309,2.6688067555599266,0.007612123244011727,0.04648235835188361,2.11849418888726,True,Upregulated
FZD9,89.56746129581394,-2.2267333547857064,0.6206274038017853,-3.5878746912324155,0.00033338443798548874,0.006008716179059171,3.4770546764179313,True,Downregulated
G0S2,26.347208388799498,-1.3074760302027715,0.4529706910956101,-2.8864473042181835,0.0038961798567203865,0.030656135625191764,2.409361003287703,True,Downregulated
G3BP2,855.385632117987,1.0625457472488282,0.27170160020993095,3.9107084626216757,9.2025795712346e-05,0.0024100930479034307,4.03609041868448,True,Upregulated
GAB2,1061.5220390065258,-1.0682335839708175,0.4002077556981344,-2.669197607396086,0.007603270292421092,0.04647240546934871,2.118999570289198,True,Downregulated
GABBR1_4,7.5417663063514935,6.01360678752267,2.0152512761288848,2.984048122809908,0.002844620287482519,0.02497920882289637,2.545975696951449,True,Upregulated
GABRA1,665.0335355660922,1.24697280567919,0.36566320547516873,3.4101675722576053,0.0006492297623360441,0.00929070177136063,3.1876015792308388,True,Upregulated
GABRB2,674.9029442006677,1.4290070216875101,0.5182722276346516,2.757251779068639,0.0058289449891119095,0.038712135678611516,2.234410043331761,True,Upregulated
GABRE,39.75784396412953,-1.1927520535318212,0.3713226594765055,-3.2121714716074026,0.0013173572204763322,0.015080214309172132,2.8802964438341796,True,Downregulated
GABRR2,14.03618690629438,-3.0455492723081923,0.6686318497717629,-4.554897098227954,5.241122838613407e-06,0.0002790380695492039,5.280575661418035,True,Downregulated
GAD1,519.7445869241234,1.389381654763814,0.3930640457024029,3.5347462327188897,0.00040816694517102175,0.006803483015028823,3.389162168926884,True,Upregulated
GAD2,342.6659987757468,1.698784412427368,0.5411696563933992,3.1390976791803897,0.0016946894711826882,0.01774162295672174,2.770909868733344,True,Upregulated
GADD45G,65.8498840762365,-1.4169085512597266,0.3800686693857273,-3.728033025057697,0.00019298009400815213,0.004082853361466591,3.7144874863718753,True,Downregulated
GADD45GIP1,292.63829608001066,-1.0238262332982586,0.31064945442542014,-3.2957606031915825,0.0009815561893673649,0.012509044822764409,3.0080848340836335,True,Downregulated
GALM,50.675449808458886,-1.4751384894326085,0.37104353789772604,-3.975647973255402,7.01878852742125e-05,0.001996792719659303,4.153737842465629,True,Downregulated
GALNT13,177.76551683324445,1.609375684950085,0.39781616166014544,4.04552615015419,5.2205737368100815e-05,0.001588251615230661,4.2822817657643375,True,Upregulated
GALNT7,86.08808717615291,1.199087896616551,0.36524495666893164,3.2829690724612473,0.001027199344140138,0.012847929972881091,2.988345266569235,True,Upregulated
GARIN1A,42.08780903588498,-1.187505927616938,0.40484062005644433,-2.933267732500191,0.0033541451507011397,0.027796640688222195,2.474418147220529,True,Downregulated
GARRE1,65.53471239035262,1.0303381420049198,0.37676507694385936,2.734696512645325,0.006243781352084981,0.04047080543992608,2.20455231368867,True,Upregulated
GAS2L1P2,9.9335563151542,-2.7565719271649756,0.7557461712312981,-3.6474838141407133,0.00026482098806503634,0.005120821615092728,3.5770475983878423,True,Downregulated
GAS2L2,16.567520702764693,-1.3443024071444603,0.5100700713601185,-2.6355249653441417,0.008400724578253166,0.04963487934553389,2.0756832536088585,True,Downregulated
GASK1B,193.2360518601423,1.279428736249393,0.22675839733473682,5.642255154770399,1.6783711960335757e-08,3.0868679327049345e-06,7.775111982386347,True,Upregulated
