Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10(pvalue),Significant,Regulation
CALHM6,6.06200280676612,-0.6271009542985393,0.7537187548818235,-0.8320092212603404,0.4054037395863388,,0.39211224953985035,False,Not Significant
CALM1,3708.142690240145,0.06635810523753698,0.15516622772452054,0.42765817156648295,0.6689000073280857,0.7988100658925402,0.1746387992894848,False,Not Significant
CALM2,942.8995421183545,-0.2285149735594628,0.18432889242125394,-1.2397132677238067,0.21508146797882044,0.40156183880728724,0.6673970080284427,False,Not Significant
CALM3,1849.8403641130337,-0.11579894192342416,0.18877300268601077,-0.6134295703079663,0.5395923386869013,0.7057784064690074,0.2679342252151512,False,Not Significant
CALML3,2.3016263891219446,1.1759421190413613,1.2657846341950847,0.9290222738318714,0.3528775432026049,,0.4523759788559982,False,Not Significant
CALML3-AS1,4.6352578904728885,2.047859537720248,1.0197076581837188,2.008281021805653,0.04461343743263207,,1.3505343133979095,False,Not Significant
CALML4,23.715678582473714,-0.8110102706591995,0.4251358900896122,-1.9076495058750527,0.056436532040854075,0.1678076213408148,1.2484396809877485,False,Not Significant
CALML6,4.638832548244895,-1.7254382167902957,0.9413849863596552,-1.83287203619274,0.06682160322049137,,1.175083108741887,False,Not Significant
CALN1,425.4705326948815,2.103202052519913,0.44845679487053003,4.689865504495499,2.733846845101008e-06,0.00017284105932796802,5.563225819025914,True,Upregulated
CALR,938.9399471150374,-0.22352357219954042,0.1839109515947332,-1.215390221524696,0.22421729576555938,0.41149301870570115,0.6493308896633275,False,Not Significant
CALU,300.03163961912827,0.5040904116713351,0.20111418659872432,2.506488578436925,0.012193699713610985,0.06277195606386571,1.9138645042728917,False,Not Significant
CALY,514.5839266751799,-0.3713970395044862,0.2054112970848626,-1.8080653049527702,0.07059633725768817,0.19435307339950383,1.1512178308184404,False,Not Significant
CAMK1,328.45788262207867,-0.3694606187052105,0.253275610809871,-1.4587295536424838,0.1446395585422645,0.31254889919980655,0.8397129123869025,False,Not Significant
CAMK1D,1081.6196549166202,0.5553242019804749,0.22221833880480496,2.4990025799277884,0.012454340434423975,0.06342778474863187,1.9046792671860762,False,Not Significant
CAMK1G,383.2347718688993,0.15472485270457992,0.351713732526578,0.43991700748530704,0.6599972173877214,0.7931433741773293,0.18045789548192734,False,Not Significant
CAMK2A,3394.886354845885,0.03149610526728329,0.21339627708059522,0.14759444587399193,0.8826628386434583,0.9348348406748904,0.054205157441004286,False,Not Significant
CAMK2B,2311.469293201188,-0.34011748057925884,0.24530441706759862,-1.386511847789241,0.16559066506471376,0.3405877384766034,0.7809641495870923,False,Not Significant
CAMK2D,468.7705352238448,0.9438052269942543,0.39181897881160577,2.4087787423080758,0.016005998335493647,0.07482873571922723,1.7957172326054966,False,Not Significant
CAMK2G,1162.5987376447747,0.2916637431530311,0.21266444030915332,1.3714739649423071,0.1702272540582549,0.3467038225464834,0.7689709064162914,False,Not Significant
CAMK2N1,1460.5797941888006,-0.32045592957351304,0.21532953953607684,-1.488211651146094,0.13669508555813903,0.30125407948781047,0.8642470988436458,False,Not Significant
CAMK2N2,323.85393259813344,-0.14339594354133547,0.2842246339123867,-0.5045162397343005,0.6138986531435766,0.7606177525169401,0.21190331943441879,False,Not Significant
CAMK4,582.0111816811358,2.173157377973979,0.3976869740203603,5.464492226146487,4.642337237509054e-08,7.366296881282749e-06,7.33326331388669,True,Upregulated
CAMKK1,853.0406344970643,0.3949835544067047,0.2811864507406642,1.4047033680545107,0.16010950382646083,0.3331240929979777,0.7955828883374959,False,Not Significant
CAMKK2,1415.5575316248749,0.8254816432848834,0.22267455549121432,3.707121549940415,0.00020962834416798248,0.004327595344845403,3.6785499960990755,True,Upregulated
